reasoning,labels,feature_cap,n_train,seed,key,dataset,task_type,target_idx,model,llm_unparsed_frac,proba_degenerate,accuracy,precision,recall,f1_score,f1_macro,balanced_accuracy,cohen_kappa,matthews_corrcoef,roc_auc,log_loss
off,hidden,full,50,2,Fitness_Club_0,Fitness_Club,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.69,0.5907216494845361,0.69,0.5882416984213391,0.4374886590455452,0.5023809523809524,0.0064102564102564,0.0127921592742222,,
off,hidden,full,50,2,E-CommereShippingData_0,E-CommereShippingData,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.6,0.5857142857142857,0.6,0.5868131868131868,0.5604395604395604,0.5625,0.1304347826086956,0.1336306209562122,,
off,hidden,full,50,2,online_shoppers_intention_0,online_shoppers_intention,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.84,0.7056,0.84,0.7669565217391303,0.4565217391304347,0.5,0.0,0.0,,
off,hidden,full,50,2,heloc_0,heloc,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.7,0.7,0.7,0.7,0.6989160979526294,0.6989160979526294,0.397832195905259,0.3978321959052589,,
off,hidden,full,50,2,SDSS17_0,SDSS17,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.76,0.7838143939393939,0.76,0.7342205918317437,0.6636341403766202,0.6160551652354931,0.4929220367631524,0.5389763024086213,,
off,hidden,full,50,2,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,2,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.51,0.5054255319148936,0.51,0.3911097178683385,0.3855799373040752,0.5012004801920769,0.0024429967426711,0.0050539224119801,,
off,hidden,full,50,2,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5416666666666666,0.5552232854864434,0.5416666666666666,0.4953703703703704,0.4920634920634921,0.5353886235345202,0.0716483516483516,0.0888011259352269,,
off,hidden,full,50,2,maternal_health_risk_0,maternal_health_risk,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.71,0.715,0.71,0.6998031173092698,0.7049245531608124,0.7064534231200897,0.5532963647566236,0.5652163465656911,,
off,hidden,full,50,2,GiveMeSomeCredit_0,GiveMeSomeCredit,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.94,0.9436363636363636,0.94,0.9184375,0.609375,0.5714285714285714,0.2366412213740457,0.3663319999660611,,
off,hidden,full,50,2,splice_0,splice,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.52,0.2704,0.52,0.3557894736842105,0.2280701754385965,0.3333333333333333,0.0,0.0,,
off,hidden,full,50,2,HR_Analytics_Job_Change_of_Data_Scientists_0,HR_Analytics_Job_Change_of_Data_Scientists,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.75,0.5625,0.75,0.6428571428571428,0.4285714285714285,0.5,0.0,0.0,,
off,hidden,full,50,2,qsar-biodeg_0,qsar-biodeg,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.74,0.728860759493671,0.74,0.7217960426179605,0.6702181633688482,0.6598824061510629,0.3522670652715496,0.3691491302281007,,
off,hidden,full,50,2,bank-marketing_0,bank-marketing,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,2,churn_0,churn,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.8946938775510204,0.88,0.8389130434782609,0.5923913043478262,0.5714285714285714,0.2227979274611399,0.3540683994468872,,
off,hidden,full,50,2,customer_satisfaction_in_airline_0,customer_satisfaction_in_airline,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.63,0.6290441176470588,0.63,0.618319079294689,0.6093337556752191,0.6131313131313132,0.2323651452282158,0.2413075886643422,,
off,hidden,full,50,2,synthetic_linear_0,synthetic_linear,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5375,0.5368371212121212,0.5375,0.5364117647058824,0.5356862745098039,0.5362726704190118,0.0726817042606515,0.0728880226734764,,
off,hidden,full,50,2,synthetic_parity3_0,synthetic_parity3,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.57,0.5691298865069356,0.57,0.5648825144949648,0.562608076492727,0.5657051282051282,0.132364810330912,0.1346028737756086,,
off,hidden,full,50,2,jm1_0,jm1,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.77,0.6496875,0.77,0.7047457627118644,0.4350282485875706,0.4753086419753086,-0.0707635009310989,-0.0988618356669565,,
off,hidden,full,50,2,hazelnut-spread-contaminant-detection_0,hazelnut-spread-contaminant-detection,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.76,0.7616747181964573,0.76,0.7596153846153847,0.7596153846153846,0.76,0.52,0.5216720300383332,,
off,hidden,full,50,2,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.57,0.5701999999999999,0.57,0.57004300430043,0.5699569956995699,0.5700280112044818,0.14,0.140028008402801,,
off,hidden,full,50,2,blood-transfusion-service-center_0,blood-transfusion-service-center,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.71,0.7058610954263129,0.71,0.707862606035322,0.5967181198720624,0.5953947368421053,0.1935483870967742,0.1936232681891543,,
off,hidden,full,50,2,students_dropout_and_academic_success_0,students_dropout_and_academic_success,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.49,0.5287267697545751,0.49,0.4975579999834464,0.4298468507988534,0.4271759259259259,0.182430266110933,0.1865950107545446,,
off,hidden,full,50,2,in_vehicle_coupon_recommendation_0,in_vehicle_coupon_recommendation,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.6,0.5909655561829474,0.6,0.5692446856625961,0.5477159656264134,0.5634434924520604,0.1345737775854608,0.1492723784663431,,
off,hidden,full,50,2,Bank_Customer_Churn_0,Bank_Customer_Churn,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.8,0.64,0.8,0.7111111111111111,0.4444444444444444,0.5,0.0,0.0,,
off,hidden,full,50,2,Marketing_Campaign_0,Marketing_Campaign,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.85,0.7225,0.85,0.7810810810810811,0.4594594594594595,0.5,0.0,0.0,,
off,hidden,full,50,2,diabetes_0,diabetes,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.73,0.7360356536502546,0.73,0.7323589688275267,0.7087692805522597,0.7131868131868132,0.4181034482758621,0.4189800948215962,,
off,hidden,full,50,2,Diabetes130US_0,Diabetes130US,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.8255670103092784,0.88,0.8519148936170212,0.4680851063829787,0.4835164835164835,-0.0471204188481675,-0.0553063908895695,,
off,hidden,full,50,2,synthetic_hier_0,synthetic_hier,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.46875,0.5331978319783198,0.46875,0.3719004103039638,0.3719004103039638,0.46875,0.3625000000000001,0.4028684541082059,,
off,hidden,full,50,2,credit_card_clients_default_0,credit_card_clients_default,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.81,0.8472164948453609,0.81,0.7481142857142857,0.5657142857142857,0.5681818181818181,0.1976351351351351,0.3311392960138883,,
off,hidden,full,50,2,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.7045454545454546,0.7993827160493826,0.7045454545454546,0.6367647058823529,0.5794117647058823,0.6060606060606061,0.2517985611510791,0.3795166950355407,,
off,hidden,full,50,2,synthetic_xor_0,synthetic_xor,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.59375,0.7727754237288136,0.59375,0.5044535024154588,0.4975845410628019,0.5806451612903226,0.1654964894684052,0.3003551752074869,,
off,hidden,full,50,2,website_phishing_0,website_phishing,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.79,0.7254898718478711,0.79,0.7559025692359026,0.543432321210099,0.5660256410256411,0.6031746031746033,0.6115030501211051,,
off,hidden,full,50,2,credit-g_0,credit-g,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.67,0.5463157894736842,0.67,0.5771428571428572,0.4285714285714286,0.4880952380952381,-0.03125,-0.0500626174321758,,
off,hidden,full,50,2,kddcup09_appetency_0,kddcup09_appetency,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.98,0.9604,0.98,0.97010101010101,0.494949494949495,0.5,0.0,0.0,,
off,hidden,full,50,2,MIC_0,MIC,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.77,0.6271134020618556,0.77,0.69125,0.109375,0.1218354430379746,0.006908462867012,0.0109477647919007,,
off,hidden,full,50,2,synthetic_rings_0,synthetic_rings,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.6625,0.6890909090909091,0.6625,0.6502024291497976,0.6502024291497976,0.6625,0.3249999999999999,0.3505839284808859,,
off,hidden,full,50,2,synthetic_scm_0,synthetic_scm,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.93,0.930172068827531,0.93,0.92999299929993,0.92999299929993,0.93,0.86,0.8601720516172061,,
off,hidden,full,50,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.82,0.8395585738539899,0.82,0.8173701298701299,0.8173701298701299,0.82,0.64,0.6592685147442633,,
off,hidden,full,50,3,synthetic_sparse_0,synthetic_sparse,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5125,0.5229621125143513,0.5125,0.4498324810439076,0.4498324810439076,0.5125,0.025,0.0338837073785848,,
off,hidden,full,50,3,seismic-bumps_0,seismic-bumps,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.92,0.8642424242424243,0.92,0.89125,0.4791666666666667,0.4946236559139785,-0.0178117048346055,-0.0275733763415314,,
off,hidden,full,50,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1428571428571429,0.1428571428571428,,
off,hidden,full,50,3,synthetic_tree_0,synthetic_tree,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5520833333333334,0.5549702244617499,0.5520833333333334,0.5461242440901594,0.5461242440901595,0.5520833333333333,0.1041666666666666,0.1070146256181737,,
off,hidden,full,50,3,Amazon_employee_access_0,Amazon_employee_access,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.94,0.8835999999999999,0.94,0.9109278350515464,0.4845360824742268,0.5,0.0,0.0,,
off,hidden,full,50,3,Is-this-a-good-customer_0,Is-this-a-good-customer,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,3,synthetic_blobs_0,synthetic_blobs,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
off,hidden,full,50,3,anneal_0,anneal,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.87,0.8553488372093022,0.87,0.8389409937888199,0.7339803312629399,0.6883333333333334,0.6215429403202329,0.6605721975482053,,
off,hidden,full,50,3,Fitness_Club_0,Fitness_Club,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.73,0.7484210526315789,0.73,0.654025974025974,0.5324675324675324,0.5595238095238095,0.15625,0.2503130871608794,,
off,hidden,full,50,3,E-CommereShippingData_0,E-CommereShippingData,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.63,0.6232967032967034,0.63,0.6250666666666667,0.6053333333333333,0.6041666666666666,0.2127659574468084,0.2139802462554564,,
off,hidden,full,50,3,online_shoppers_intention_0,online_shoppers_intention,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.83,0.791152073732719,0.83,0.8010611643330877,0.5824121837386391,0.5699404761904762,0.1811175337186898,0.2009868856013909,,
off,hidden,full,50,3,heloc_0,heloc,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.69,0.6955381944444444,0.69,0.6840304808979508,0.6807743795695603,0.6822561220393417,0.3694060211554109,0.3790161775668655,,
off,hidden,full,50,3,SDSS17_0,SDSS17,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.76,0.8131445170660857,0.76,0.6977088618668533,0.6206806053713585,0.631928181108509,0.4905540225005307,0.5548648395002059,,
off,hidden,full,50,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.66,0.66,0.66,0.66,0.6598639455782312,0.6598639455782312,0.3197278911564625,0.3197278911564626,,
off,hidden,full,50,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5206252713851498,0.5206252713851498,0.0412505427702996,0.0412505427702996,,
off,hidden,full,50,3,maternal_health_risk_0,maternal_health_risk,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.63,0.6267399267399267,0.63,0.6081853496115427,0.6114579479590578,0.6229236812570146,0.4275990099009901,0.4448997061537975,,
off,hidden,full,50,3,GiveMeSomeCredit_0,GiveMeSomeCredit,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.93,0.908061224489796,0.93,0.9114717859220476,0.5927865037812682,0.5660522273425499,0.1972477064220184,0.2407575533699548,,
off,hidden,full,50,3,splice_0,splice,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.52,0.2704,0.52,0.3557894736842105,0.2280701754385965,0.3333333333333333,0.0,0.0,,
off,hidden,full,50,3,HR_Analytics_Job_Change_of_Data_Scientists_0,HR_Analytics_Job_Change_of_Data_Scientists,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.7,0.6458885941644561,0.7,0.6637426900584795,0.5126705653021442,0.52,0.0476190476190476,0.0515026202624604,,
off,hidden,full,50,3,qsar-biodeg_0,qsar-biodeg,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.74,0.7309284627092846,0.74,0.7325714285714285,0.6904761904761905,0.6829488919041158,0.3835941204362256,0.3875349165793556,,
off,hidden,full,50,3,bank-marketing_0,bank-marketing,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,3,churn_0,churn,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.86,0.7395999999999999,0.86,0.795268817204301,0.4623655913978494,0.5,0.0,0.0,,
off,hidden,full,50,3,customer_satisfaction_in_airline_0,customer_satisfaction_in_airline,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.73,0.7473214285714286,0.73,0.7297029702970298,0.72997299729973,0.7383838383838384,0.4664031620553359,0.4778307052373648,,
off,hidden,full,50,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5375,0.559375,0.5375,0.5069423745653253,0.509852624606723,0.5437773608505315,0.0864197530864198,0.1010678857589823,,
off,hidden,full,50,3,synthetic_parity3_0,synthetic_parity3,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.58,0.5988873305282842,0.58,0.5643737081438611,0.565936337329475,0.5838335334133653,0.1663358475585549,0.1812280855193787,,
off,hidden,full,50,3,jm1_0,jm1,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.78,0.7162211981566822,0.78,0.7368169761273209,0.5137046861184793,0.5217673814165043,0.0574121679520138,0.0669368080131675,,
off,hidden,full,50,3,hazelnut-spread-contaminant-detection_0,hazelnut-spread-contaminant-detection,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.7,0.7228163992869875,0.7,0.6921182266009853,0.6921182266009853,0.7,0.4,0.422200330920749,,
off,hidden,full,50,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.53,0.5526456876456877,0.53,0.4903052529392729,0.4930428217020817,0.5356142456982793,0.0704113924050633,0.0859564028262148,,
off,hidden,full,50,3,blood-transfusion-service-center_0,blood-transfusion-service-center,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.72,0.6672727272727272,0.72,0.6835772357723577,0.5257452574525745,0.5307017543859649,0.0740740740740741,0.0807000207843753,,
off,hidden,full,50,3,students_dropout_and_academic_success_0,students_dropout_and_academic_success,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.55,0.5608041958041958,0.55,0.5532278566599054,0.4694162722560288,0.466574074074074,0.270900842514582,0.2721356473590111,,
off,hidden,full,50,3,in_vehicle_coupon_recommendation_0,in_vehicle_coupon_recommendation,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.53,0.5233361629881155,0.53,0.5253677767403258,0.5123975516132379,0.5134638922888617,0.0273178807947019,0.0274653183229574,,
off,hidden,full,50,3,Bank_Customer_Churn_0,Bank_Customer_Churn,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.79,0.6383838383838384,0.79,0.7061452513966481,0.441340782122905,0.49375,-0.0194174757281553,-0.0502518907629606,,
off,hidden,full,50,3,Marketing_Campaign_0,Marketing_Campaign,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.8,0.7886825817860301,0.8,0.7940199335548174,0.584717607973422,0.5803921568627451,0.1701244813278009,0.1707133426836516,,
off,hidden,full,50,3,diabetes_0,diabetes,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.75,0.7433220009713452,0.75,0.7446414088749855,0.7103464256748928,0.7036541889483066,0.422365988909427,0.4252130611256808,,
off,hidden,full,50,3,Diabetes130US_0,Diabetes130US,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.91,0.8281000000000001,0.91,0.8671204188481676,0.4764397905759162,0.5,0.0,0.0,,
off,hidden,full,50,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.4895833333333333,0.5827546296296297,0.4895833333333333,0.4578381642512077,0.4578381642512077,0.4895833333333333,0.3874999999999999,0.4153068847914635,,
off,hidden,full,50,3,credit_card_clients_default_0,credit_card_clients_default,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.8,0.8408163265306123,0.8,0.7280303030303031,0.5265151515151515,0.5454545454545454,0.1349480968858131,0.2689911061975062,,
off,hidden,full,50,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.6590909090909091,0.6613924050632911,0.6590909090909091,0.5922174840085288,0.5309168443496801,0.5636363636363636,0.1489361702127659,0.2033475128209443,,
off,hidden,full,50,3,synthetic_xor_0,synthetic_xor,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.671875,0.6782552083333333,0.671875,0.6667263387297634,0.6652552926525529,0.6681329423264907,0.3385826771653543,0.3471242937824793,,
off,hidden,full,50,3,website_phishing_0,website_phishing,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.8,0.7393817743877961,0.8,0.7675533661740559,0.5539135194307608,0.5801282051282052,0.6271439224459359,0.6350717618183216,,
off,hidden,full,50,3,credit-g_0,credit-g,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.65,0.5831122900088418,0.65,0.5997629980743594,0.4815582876610872,0.5023809523809524,0.0056818181818182,0.0064887202420317,,
off,hidden,full,50,3,kddcup09_appetency_0,kddcup09_appetency,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.98,0.9604,0.98,0.97010101010101,0.494949494949495,0.5,0.0,0.0,,
off,hidden,full,50,3,MIC_0,MIC,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.77,0.6271134020618556,0.77,0.69125,0.109375,0.1218354430379746,0.0120274914089347,0.0190878883955214,,
off,hidden,full,50,3,synthetic_rings_0,synthetic_rings,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.6125,0.6680672268907563,0.6125,0.5775847385453926,0.5775847385453926,0.6125,0.2249999999999999,0.2750095491084633,,
off,hidden,full,50,3,synthetic_scm_0,synthetic_scm,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.8824476650563607,0.88,0.8798076923076923,0.8798076923076923,0.88,0.76,0.7624437362098715,,
off,hidden,full,50,4,synthetic_gp_0,synthetic_gp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.69,0.690686471296668,0.69,0.6897207486738064,0.6897207486738064,0.69,0.38,0.3806858523579089,,
off,hidden,full,50,4,synthetic_sparse_0,synthetic_sparse,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.4875,0.4813258636788048,0.4875,0.4413217509793902,0.4413217509793902,0.4875,-0.0249999999999999,-0.030556616567607,,
off,hidden,full,50,4,seismic-bumps_0,seismic-bumps,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.92,0.8642424242424243,0.92,0.89125,0.4791666666666667,0.4946236559139785,-0.0178117048346055,-0.0275733763415314,,
off,hidden,full,50,4,synthetic_gam_0,synthetic_gam,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5,0.5,0.5,0.4954233409610984,0.4954233409610984,0.5,0.0,0.0,,
off,hidden,full,50,4,synthetic_tree_0,synthetic_tree,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.59375,0.6011709601873536,0.59375,0.5861611583950481,0.5861611583950481,0.59375,0.1875,0.1947796449074122,,
off,hidden,full,50,4,Amazon_employee_access_0,Amazon_employee_access,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.9,0.88125,0.9,0.8905263157894737,0.4736842105263157,0.4787234042553192,-0.0504201680672269,-0.0515710623129396,,
off,hidden,full,50,4,Is-this-a-good-customer_0,Is-this-a-good-customer,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,4,synthetic_blobs_0,synthetic_blobs,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.9583333333333334,0.9629629629629628,0.9583333333333334,0.9581699346405228,0.9581699346405228,0.9583333333333334,0.9375,0.9399509845748028,,
off,hidden,full,50,4,anneal_0,anneal,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.85,0.825,0.85,0.796103896103896,0.5487012987012987,0.5416666666666667,0.5256166982922201,0.6033415539332866,,
off,hidden,full,50,4,Fitness_Club_0,Fitness_Club,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.73,0.7100102145045966,0.73,0.683571099861942,0.5858260469397147,0.5880952380952381,0.2151162790697673,0.2580481386674602,,
off,hidden,full,50,4,E-CommereShippingData_0,E-CommereShippingData,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.63,0.6320735444330949,0.63,0.5608106329780235,0.513093828135281,0.5541666666666667,0.1232227488151659,0.169619735330389,,
off,hidden,full,50,4,online_shoppers_intention_0,online_shoppers_intention,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.84,0.7914285714285715,0.84,0.7839316239316239,0.5115995115995116,0.5252976190476191,0.0783410138248847,0.1324894333575668,,
off,hidden,full,50,4,heloc_0,heloc,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.65,0.6496376811594203,0.65,0.6497537935885841,0.6482765551200884,0.6481332798073063,0.2966237942122186,0.2966837107650619,,
off,hidden,full,50,4,SDSS17_0,SDSS17,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.76,0.7478481012658227,0.76,0.7004285714285714,0.6280423280423281,0.6449822187527104,0.4993742177722152,0.5508040004813457,,
off,hidden,full,50,4,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,,
off,hidden,full,50,4,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.59,0.6054166666666667,0.59,0.5690909090909091,0.5670995670995671,0.5856342537014806,0.1727199354317998,0.1906844932773043,,
off,hidden,full,50,4,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5520833333333334,0.5740295584045584,0.5520833333333334,0.5033035534019786,0.4999394306480921,0.5455927051671732,0.0923482849604221,0.1167854589667629,,
off,hidden,full,50,4,maternal_health_risk_0,maternal_health_risk,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.73,0.7386805555555556,0.73,0.7311785733927294,0.7241012667509944,0.731975867269985,0.5933734939759037,0.595899461726472,,
off,hidden,full,50,4,GiveMeSomeCredit_0,GiveMeSomeCredit,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.92,0.8642424242424243,0.92,0.89125,0.4791666666666667,0.4946236559139785,-0.0178117048346055,-0.0275733763415314,,
off,hidden,full,50,4,splice_0,splice,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.49,0.3195555555555556,0.49,0.3724606462303231,0.2598729632698149,0.329059829059829,-0.0039370078740157,-0.0060140653040586,,
off,hidden,full,50,4,HR_Analytics_Job_Change_of_Data_Scientists_0,HR_Analytics_Job_Change_of_Data_Scientists,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.74,0.5606060606060607,0.74,0.6379310344827586,0.425287356321839,0.4933333333333333,-0.0196078431372548,-0.0580258853185659,,
off,hidden,full,50,4,qsar-biodeg_0,qsar-biodeg,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.77,0.7757786357786358,0.77,0.7721847363249263,0.7488808821923791,0.7544563279857397,0.4982547993019197,0.4993252646461574,,
off,hidden,full,50,4,bank-marketing_0,bank-marketing,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.89,0.902222222222222,0.89,0.8466968325791855,0.5475113122171946,0.5416666666666666,0.1379310344827586,0.2721655269759087,,
off,hidden,full,50,4,churn_0,churn,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.86,0.8159183673469387,0.86,0.8120652173913043,0.5244565217391304,0.5299003322259136,0.0932642487046633,0.1482146788382318,,
off,hidden,full,50,4,customer_satisfaction_in_airline_0,customer_satisfaction_in_airline,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.77,0.7704166666666667,0.77,0.7682352941176469,0.7647058823529411,0.7626262626262625,0.5306122448979591,0.5333964609104418,,
off,hidden,full,50,4,synthetic_linear_0,synthetic_linear,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5375,0.5716796875,0.5375,0.4922032021802078,0.4958269460057912,0.5450281425891181,0.0886699507389161,0.1125351727380799,,
off,hidden,full,50,4,synthetic_parity3_0,synthetic_parity3,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.56,0.5619393939393938,0.56,0.5589423076923076,0.5592948717948718,0.5610244097639056,0.1217564870259481,0.1226391437436461,,
off,hidden,full,50,4,jm1_0,jm1,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.82,0.8129978738483346,0.82,0.8160975609756097,0.6951219512195121,0.6874593892137751,0.3906567366283006,0.3915552003852806,,
off,hidden,full,50,4,hazelnut-spread-contaminant-detection_0,hazelnut-spread-contaminant-detection,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.7,0.7480158730158729,0.7,0.6847414880201765,0.6847414880201765,0.7,0.4,0.4454354031873739,,
